"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
-89.5,-80.5,-47.6424984955362,-42.9614236938102,-47.6424984955362,-47.0773604789577,-43.1537866556285
-89.5,-79.5,-48.3796231086765,-43.5048807690186,-48.3796231086765,-47.8502607719564,-43.7014320061542
-89.5,-78.5,-47.0597423449691,-42.0928101382085,-47.0597423449691,-46.6118315525518,-42.2886934323436
-89.5,-77.5,-43.656820239446,-38.7037690870464,-43.656820239446,-43.2961954607068,-38.9013058534378
-89.5,-76.5,-40.0971027263573,-35.2897648506133,-40.0971027263573,-39.8208539682293,-35.4582702256631
-89.5,-75.5,-36.642339807057,-32.1077516738858,-36.642339807057,-36.4294380421671,-31.708731159085
-89.5,-74.5,-35.539425801267,-30.8559184411688,-35.539425801267,-34.8574938286178,-30.4682607372572
-89.5,-73.5,-28.425197153095,-23.374253141472,-28.425197153095,-27.928624150399,-23.0424333690533
-89.5,-72.5,-25.251434733156,-19.7676231178804,-25.251434733156,-24.7828228145768,-19.4603174927229
-89.5,13.5,18.475604233944,19.5388209659074,18.475604233944,18.8880134391958,19.6535023712626
-89.5,14.5,14.8986573824393,16.6911320836749,14.8986573824393,15.2370846143155,16.7834778593377
-89.5,15.5,14.2257880646569,17.8997430064745,14.2257880646569,18.4373163826807,17.9699164092523
-89.5,16.5,14.9709031165278,18.8508844974052,14.9709031165278,19.2925572878502,18.9114571027325
-89.5,17.5,16.2214392965393,19.6848437494598,16.2214392965393,20.3230699748085,19.8111666338136
-89.5,18.5,16.9556243950767,19.849346181431,16.9556243950767,20.5189377725595,20.0146640983028
-89.5,19.5,17.3813953791313,20.6365663120789,17.3813953791313,21.5031136569176,20.8048527920752
-89.5,20.5,17.6373602710664,21.4520804024168,17.6373602710664,22.4131878681714,21.5401175594423
-89.5,21.5,15.6583729539599,18.9844282480223,15.6583729539599,18.2596883257382,18.8463726981776
-89.5,29.5,4.60810514007296,11.7717079322253,4.60810514007296,10.3695214239871,12.021062620809
-89.5,30.5,3.37131541536323,11.6180399132626,3.37131541536323,10.7394700837837,11.9330401972202
-89.5,31.5,2.27899535819888,11.4025961945099,2.27899535819888,10.6921931991992,11.7710364266299
-89.5,32.5,0.680676722739424,10.6188386838351,0.680676722739424,9.64129955153881,11.0032813749143
-89.5,33.5,-0.786245489546231,9.88155025222472,-0.786245489546231,8.18263151196888,10.2771346845864
-89.5,34.5,-2.09031750322985,9.2002241274608,-2.09031750322985,7.72379162102215,9.61084382766858
-89.5,35.5,-3.78614523432084,8.35668976040823,-3.78614523432084,6.6444786139391,8.73312849349791
-89.5,36.5,-5.47180877586028,7.47089763475316,-5.47180877586028,5.435185093448,7.8115206932516
-89.5,37.5,-7.08411185273102,6.31107235061271,-7.08411185273102,4.37666333837371,6.96995668930717
-89.5,38.5,-8.86733286859734,5.24399961988841,-8.86733286859734,3.12520094979923,5.9444133644857
-89.5,39.5,-10.8413124625172,4.11351167554302,-10.8413124625172,1.72562399993021,4.84672532377964
-89.5,40.5,-12.4298783992018,2.9938101659928,-12.4298783992018,0.471634576204647,3.69245850752174
-89.5,41.5,-13.9918764650822,1.72602005239044,-13.9918764650822,-0.883068346416691,2.39970238413662
-89.5,42.5,-15.7786730848253,0.233147217971938,-15.7786730848253,-2.40855531562092,0.884033366608699
-89.5,43.5,-16.5771854805095,-0.657775174400636,-16.5771854805095,-3.27225371338428,0.0245402039095226
-89.5,44.5,-17.636697775977,-1.8409326237959,-17.636697775977,-4.28673586364501,-1.62176989913153
-89.5,45.5,-18.8606179282069,-3.54423673887338,-18.8606179282069,-5.62355321915162,-3.22865505720755
-89.5,46.5,-18.693766527144,-4.28846370559186,-18.693766527144,-6.49761485102784,-3.92393489616225
-89.5,48.5,-21.2216799303889,-6.53003695798772,-21.2216799303889,-8.35771758664269,-6.09954578459063
-89.5,49.5,-24.2725538250059,-8.25062346137129,-24.2725538250059,-10.2114568605858,-7.77877606500489
-89.5,50.5,-26.6792362001858,-9.59971239795642,-26.6792362001858,-11.5379417994874,-10.0295631344164
-89.5,51.5,-27.6926251926592,-10.2220366109695,-27.6926251926592,-12.3818577539309,-9.67970801916506
-89.5,52.5,-28.5273182842348,-10.631591672131,-28.5273182842348,-13.2011743612235,-10.0850900487775
-89.5,53.5,-29.3511714562774,-10.9834371557459,-29.3511714562774,-14.2172146409311,-10.4409453919091
-89.5,54.5,-30.5601780788507,-11.565892103953,-30.5601780788507,-15.5113435482542,-11.0263146683906
-89.5,55.5,-32.3329636518444,-12.4942238824708,-32.3329636518444,-15.2757047729013,-11.9546111123237
-89.5,56.5,-33.6288129895926,-13.132846816097,-33.6288129895926,-16.8076543369725,-12.6083729283618
-89.5,64.5,-41.3391585627305,-21.0448849959033,-41.3391585627305,-40.061198200696,-20.5299580115027
-89.5,65.5,-41.4880706056952,-21.4717842757702,-41.4880706056952,-39.9007726710762,-21.0149470126323
-89.5,66.5,-43.2331980623305,-24.088766361926,-43.2331980623305,-41.9741875340351,-23.5899996704405
-89.5,67.5,-43.4833319197808,-25.1172841574465,-43.4833319197808,-42.3278127305629,-24.5971278486274
-89.5,68.5,-42.6709960029061,-24.9431314630168,-42.6709960029061,-41.4776615152566,-24.4247597809349
-89.5,69.5,-40.7428862932271,-23.4293880381754,-40.7428862932271,-39.1308104017267,-23.9756529318435
-89.5,70.5,-40.5957344867289,-23.8936412391918,-40.5957344867289,-39.0795849467282,-23.5097746811075
-89.5,71.5,-40.7160537890026,-25.3154165582997,-40.7160537890026,-39.2432915457494,-24.9589076021553
-89.5,72.5,-40.2359736886408,-25.5599308091199,-40.2359736886408,-38.7044366400189,-25.2348146334868
-89.5,74.5,-39.4296472538795,-24.6249584941193,-39.4296472538795,-37.7077987024425,-24.3670189741533
-89.5,75.5,-42.1218347592013,-27.5496720892776,-42.1218347592013,-40.5552247542231,-27.255112744462
-89.5,76.5,-41.2755952034678,-26.5797680997423,-41.2755952034678,-39.6522352321266,-26.3002332510161
-89.5,78.5,-44.0985986613802,-31.2996793303639,-44.0985986613802,-43.2539741726444,-30.977409708327
-89.5,79.5,-48.0528228949223,-35.9208799025842,-48.0528228949223,-47.3499754316752,-35.5544348790177
-89.5,80.5,-44.0013864649194,-31.8164786179151,-44.0013864649194,-43.0287830728451,-31.476861223492
-89.5,81.5,-44.0301380258586,-32.1004154543792,-44.0301380258586,-42.9462598469113,-31.7676154338888
-88.5,-89.5,-66.5849463352135,-62.4841282716819,-66.5849463352135,-66.040542813498,-62.6000770987677
-88.5,-88.5,-63.9348989265306,-60.0812936652186,-63.9348989265306,-63.4071498648163,-60.196799462435
-88.5,-87.5,-58.6793084591627,-55.0386111523158,-58.6793084591627,-58.1830770297893,-55.1568517213421
-88.5,-86.5,-52.0326271905431,-48.5153046221871,-52.0326271905431,-51.5839551166004,-48.3744364890869
-88.5,-85.5,-49.3907390030367,-45.6302189008466,-49.3907390030367,-48.8952415012836,-45.4655244761812
-88.5,-84.5,-49.0615292349032,-45.0110500376139,-49.0615292349032,-48.5313971646776,-44.8189309548919
-88.5,-83.5,-46.3272191795387,-42.1133159154228,-46.3272191795387,-45.7858881485989,-41.8835845996227
-88.5,-82.5,-45.8074810953013,-41.4640180342964,-45.8074810953013,-45.2528069559725,-41.1934397751066
-88.5,-81.5,-46.2029119933822,-41.7400738907712,-46.2029119933822,-45.6299851467855,-41.9280454748044
-88.5,-80.5,-46.8253342151642,-42.062373289253,-46.8253342151642,-46.2705171301384,-42.2613564468854
-88.5,-79.5,-47.1164105188634,-42.1788186739066,-47.1164105188634,-46.5929859363771,-42.379723919815
-88.5,-78.5,-48.7437153853875,-43.7366999597422,-48.7437153853875,-48.3052731164344,-43.9513757585415
-88.5,-77.5,-44.0355870787586,-38.9788231725671,-44.0355870787586,-43.6916127092149,-39.1827179838371
-88.5,-76.5,-40.0906730662499,-35.1546312724905,-40.0906730662499,-39.8330143062692,-35.3296030864652
-88.5,-75.5,-37.7379757304809,-33.223081538436,-37.7379757304809,-37.5399326478917,-32.8196149560623
-88.5,-74.5,-36.0190023933523,-31.3505188350167,-36.0190023933523,-35.5151253820247,-30.9580190570005
-88.5,-73.5,-28.389391323723,-23.421626213802,-28.389391323723,-27.8869198316553,-23.0562217026384
-88.5,-72.5,-26.9852120771768,-21.6560431632967,-26.9852120771768,-26.5081595772509,-21.3142355599751
-88.5,13.5,18.6735091067917,19.7522348808923,18.6735091067917,18.8945502724465,19.8563840332873
-88.5,14.5,13.5050604555756,15.8552072749789,13.5050604555756,13.9880402436082,15.9931687348743
-88.5,15.5,14.6786137753831,18.5716822995139,14.6786137753831,18.4882215888273,18.660361849137
-88.5,16.5,14.6934520232142,18.6497746539435,14.6934520232142,17.7577331873928,18.6034447068199
-88.5,17.5,16.3262104158955,19.6934127102606,16.3262104158955,19.7575960153071,19.7760696261822
-88.5,18.5,16.7888946415058,19.9469769830682,16.7888946415058,20.2105083553105,20.0656053916859
-88.5,19.5,17.2078710945589,20.6510630423735,17.2078710945589,21.1893506892627,20.7294718276443
-88.5,20.5,17.0135391570362,20.9787454368813,17.0135391570362,21.4284160532507,21.1030885164293
-88.5,21.5,15.6653149323022,20.0522548750043,15.6653149323022,19.0192148475337,19.8805743656304
-88.5,30.5,3.16274520595159,11.3177340944963,3.16274520595159,10.264315309111,11.5910582001321
-88.5,31.5,2.36743779020118,11.4353718353169,2.36743779020118,10.8506724729063,11.7556914418137
-88.5,32.5,0.804691975444023,10.5227513264332,0.804691975444023,9.68113447127785,10.877167680527
-88.5,33.5,-0.7163224515106,9.66405742934772,-0.7163224515106,8.10545896698735,10.0578931883776
-88.5,34.5,-2.22632586269506,8.81357630661556,-2.22632586269506,7.44306842503158,9.23690155325291
-88.5,35.5,-3.74396341081176,8.05261385015079,-3.74396341081176,6.47306098934994,8.46711021582929
-88.5,36.5,-5.29416159986119,7.30363143852779,-5.29416159986119,5.4024499118269,7.69820660921146
-88.5,37.5,-6.93162884499345,6.39867109781397,-6.93162884499345,4.36606535008114,6.7530467074564
-88.5,38.5,-8.77178436730589,5.26783625717674,-8.77178436730589,3.03429728907601,5.93053579395637
-88.5,39.5,-10.7486319058176,3.98811477688806,-10.7486319058176,1.52037744628916,4.69222354072013
-88.5,40.5,-12.3915133689131,2.85710469792996,-12.3915133689131,0.238831231087654,3.54747445298625
-88.5,41.5,-13.5182055496744,1.82432336456009,-13.5182055496744,-0.871554215084117,2.49085914178618
-88.5,42.5,-14.5580515050462,0.64183380071606,-14.5580515050462,-2.05210135721422,1.28143635404163
-88.5,43.5,-15.7281009874174,-0.474251038155385,-15.7281009874174,-3.10107708617018,-0.297776987839357
-88.5,44.5,-16.8085397452116,-1.6051576366382,-16.8085397452116,-4.08826361392228,-1.37633463268035
-88.5,45.5,-18.2328005804281,-3.33811074772051,-18.2328005804281,-5.4446793145771,-3.03367879932214
-88.5,46.5,-18.3362045181649,-4.33007350457566,-18.3362045181649,-5.8788510436297,-3.97916308645591
-88.5,47.5,-16.2277555603268,-4.1335854416447,-16.2277555603268,-15.65816773969,-3.87842058881984
-88.5,48.5,-19.1622818794334,-5.58395211787761,-19.1622818794334,-18.845980278065,-5.30677598899264
-88.5,49.5,-22.8867231784122,-7.34835418707558,-22.8867231784122,-10.4163687100636,-6.98509159764009
-88.5,50.5,-25.9374967336655,-9.02923814138131,-25.9374967336655,-11.7863900134794,-8.54151916176717
-88.5,51.5,-27.5596853416945,-9.91179171268429,-27.5596853416945,-12.499358796274,-9.382573963266
-88.5,52.5,-28.3720069742628,-10.325739802154,-28.3720069742628,-13.3338462226905,-9.79651957873471
-88.5,53.5,-29.2903000322836,-10.8110077761912,-29.2903000322836,-14.5508271301828,-10.2858606863168
-88.5,54.5,-30.5881502129138,-11.4507943179991,-30.5881502129138,-14.0656778466908,-10.9151221471506
-88.5,55.5,-32.1485802407776,-12.1255727208086,-32.1485802407776,-15.3206839303984,-11.573143172783
-88.5,56.5,-32.4927374546017,-12.1304722373374,-32.4927374546017,-17.9338810719876,-11.6477454076322
-88.5,64.5,-40.4549893188689,-20.0954815485648,-40.4549893188689,-38.9902691191265,-19.6568699845645
-88.5,65.5,-41.0130462188806,-21.1303248933383,-41.0130462188806,-39.4689104409902,-20.7154629282919
-88.5,66.5,-42.8115587372599,-23.8494983723121,-42.8115587372599,-41.6003129448921,-23.3764827931765
-88.5,67.5,-42.2829465677829,-23.9716575818402,-42.2829465677829,-40.9584900005221,-23.4963368661956
-88.5,68.5,-41.4853995994798,-24.0757910945586,-41.4853995994798,-40.2233760426394,-23.5896082518356
-88.5,69.5,-40.1428630390338,-23.3256022116968,-40.1428630390338,-38.5253123077466,-23.8638087356596
-88.5,70.5,-41.3902310051024,-25.1014194931303,-41.3902310051024,-40.0797892685551,-24.6784372568679
-88.5,71.5,-41.8349412045308,-26.6999788307718,-41.8349412045308,-40.5528123189704,-26.2981486681325
-88.5,72.5,-41.6772188930639,-27.2939175133194,-41.6772188930639,-40.3179643883867,-26.9220302538077
-88.5,73.5,-39.1553253112095,-24.574210798155,-39.1553253112095,-37.4393194671902,-24.2841690056117
-88.5,74.5,-39.2610253067953,-24.4694951504469,-39.2610253067953,-37.521886690074,-24.2020821569171
-88.5,75.5,-41.1048559473295,-26.373954658636,-41.1048559473295,-39.4632915611966,-26.0873813315694
-88.5,76.5,-41.4153968234147,-26.6654140567939,-41.4153968234147,-39.7846043506072,-26.3811559456933
-88.5,77.5,-40.8093617209366,-26.9456426872207,-40.8093617209366,-39.2770075610877,-26.6562538671973
-88.5,78.5,-43.2890378813658,-30.5020939986887,-43.2890378813658,-42.4392799279011,-30.1813309940443
-88.5,79.5,-46.9685885130827,-34.7970692307821,-46.9685885130827,-46.2298813271989,-34.4336151068964
-88.5,80.5,-43.7236327859972,-31.5118197530508,-43.7236327859972,-42.7357740170075,-31.1780001817537
-88.5,81.5,-44.9891203026686,-33.1847505206508,-44.9891203026686,-43.9247722895198,-32.8466746921119
-88.5,82.5,-40.4246743141208,-28.3883309258946,-40.4246743141208,-39.237312024988,-28.0950614744797
-87.5,-89.5,-66.5816136045115,-62.4807440063251,-66.5816136045115,-66.0370052052769,-62.5970080046116
-87.5,-88.5,-63.9395065523684,-60.0833835654493,-63.9395065523684,-63.41127705415,-60.1998579122924
-87.5,-87.5,-58.7800372460591,-55.128446892303,-58.7800372460591,-58.2824806345794,-55.2483000303037
-87.5,-86.5,-52.127695953846,-48.6077981609119,-52.127695953846,-51.677909015398,-48.4665672185648
-87.5,-85.5,-48.7212444937655,-44.9542993232608,-48.7212444937655,-48.2230260562747,-44.7890864568097
-87.5,-84.5,-48.1938710514988,-44.1423256143928,-48.1938710514988,-47.6636942346834,-43.9494064859946
-87.5,-83.5,-46.1723186868642,-41.9573131761381,-46.1723186868642,-45.6304371199978,-41.7267698524919
-87.5,-82.5,-45.2882468083075,-40.9495953724587,-45.2882468083075,-44.7346130719147,-40.678265627906
-87.5,-81.5,-45.4863954495639,-40.980817733705,-45.4863954495639,-44.9180454257869,-41.1735954660656
-87.5,-80.5,-46.2955990329385,-41.4715428543942,-46.2955990329385,-45.7490793846163,-41.6762684233387
-87.5,-79.5,-46.760252278511,-41.7598078364772,-46.760252278511,-46.2455333843645,-41.9657399800639
-87.5,-78.5,-52.0310798048441,-46.9626994566194,-52.0310798048441,-51.6040659058117,-47.1815634398122
-87.5,-77.5,-44.0155766989504,-38.90563009211,-44.0155766989504,-43.6831474450709,-39.1132941833963
-87.5,-76.5,-39.9387033877096,-34.9003218661994,-39.9387033877096,-39.6969719271769,-35.0832749543578
-87.5,-75.5,-38.5422754143232,-33.9238929266376,-38.5422754143232,-38.023545319452,-33.92307723888
-87.5,-74.5,-36.3998246701523,-31.7190065972684,-36.3998246701523,-35.891659169079,-31.3276942176827
-87.5,-73.5,-27.9756902313658,-23.0277636293263,-27.9756902313658,-27.4659143707073,-22.6595674732168
-87.5,12.5,18.8384626953463,20.1629876593394,18.8384626953463,19.309490796583,20.0617300026751
-87.5,13.5,18.0087411526591,19.2507669658267,18.0087411526591,18.2445886603311,19.3603465925384
-87.5,14.5,13.7244241884777,16.2303035236895,13.7244241884777,14.0166298491998,16.2936080091866
-87.5,15.5,15.5273163439972,19.1859092112631,15.5273163439972,19.3757534532479,19.2849700786739
-87.5,18.5,15.4489492705092,18.1368023323161,15.4489492705092,17.1108504226755,18.2394619260382
-87.5,19.5,15.8276239158053,18.7130330942205,15.8276239158053,18.2298099657756,18.6799752616292
-87.5,20.5,16.2042490033167,20.2519797099488,16.2042490033167,20.1265661172948,20.3889856281333
-87.5,21.5,14.8991342650993,19.0479136476293,14.8991342650993,18.1749969394764,19.1077983447949
-87.5,30.5,3.44948118946382,11.5378856622747,3.44948118946382,10.466713088403,11.7704939648501
-87.5,31.5,2.20603088449155,11.2463627329362,2.20603088449155,10.6435987764244,11.5252492047713
-87.5,32.5,0.957992271866117,10.5453425449984,0.957992271866117,9.73884470852343,10.8474093847176
-87.5,33.5,-0.670502579425062,9.50765243055565,-0.670502579425062,8.54357417521678,9.86411834870066
-87.5,34.5,-2.45412230661937,8.36683565548488,-2.45412230661937,6.71553311586985,8.79829003033062
-87.5,35.5,-3.74046807323715,7.66072934610503,-3.74046807323715,6.25280059472978,8.10830160751274
-87.5,36.5,-5.04154583487128,7.0991955935955,-5.04154583487128,5.3845380788042,7.5458225929565
-87.5,37.5,-6.61865776926279,6.41967236931835,-6.61865776926279,4.43023999525571,6.82778724790839
-87.5,38.5,-8.52762954973483,5.278960074644,-8.52762954973483,2.96993954706399,5.89425786144233
-87.5,39.5,-10.5886326508863,3.83146786194827,-10.5886326508863,1.30065067623241,4.5068870103918
-87.5,40.5,-12.254118349616,2.78962831667491,-12.254118349616,0.069095527092854,3.46569034482485
-87.5,41.5,-12.7259716964194,1.82806343010494,-12.7259716964194,-1.18680954784703,2.46518769463125
-87.5,42.5,-11.5257410981825,0.852877472873245,-11.5257410981825,-3.04275812553599,1.38454765071178
-87.5,43.5,-13.3914790878871,-0.327437693519252,-13.3914790878871,-12.6979356534072,0.228659056592733
-87.5,44.5,-15.1948997906276,-1.44905439742974,-15.1948997906276,-14.5304702229975,-1.27402003474583
-87.5,45.5,-16.4495148433106,-2.70289892990674,-16.4495148433106,-5.80876636910146,-2.46742327481375
-87.5,46.5,-16.8041865859713,-3.8677438678486,-16.8041865859713,-6.1676999357184,-3.5908620282675
-87.5,48.5,-18.5488723266338,-5.41113932712802,-18.5488723266338,-17.9440290983862,-5.19946867770382
-87.5,49.5,-23.7839966274133,-7.77014178505966,-23.7839966274133,-9.98047339529907,-7.3758387837559
-87.5,50.5,-26.0629782636251,-8.71896908496107,-26.0629782636251,-11.319844562002,-8.22092762107828
-87.5,51.5,-27.3461396577701,-9.53100866225681,-27.3461396577701,-12.5151148186299,-9.01694372542136
-87.5,52.5,-28.370261113186,-10.1351833700868,-28.370261113186,-13.5396977958663,-9.62230082323908
-87.5,53.5,-29.3622358932559,-10.6653752955741,-29.3622358932559,-14.8122681628606,-10.1533500164681
-87.5,54.5,-30.6534575534186,-11.2959106746529,-30.6534575534186,-14.3342238353639,-10.767481355236
-87.5,55.5,-32.0083273788648,-11.8671195242554,-32.0083273788648,-15.5793412417451,-11.315866537452
-87.5,56.5,-31.6256397030183,-13.6695012293756,-31.6256397030183,-30.5241431513436,-14.0594184816333
-87.5,64.5,-38.8407749592194,-19.6120135469096,-38.8407749592194,-36.900691793286,-20.0193880915908
-87.5,65.5,-40.5104419152918,-20.6395081324237,-40.5104419152918,-38.944824379649,-20.2741588673421
-87.5,66.5,-42.0925462888288,-23.2057321082268,-42.0925462888288,-40.8971501554591,-22.7640663653013
-87.5,67.5,-40.4252542974693,-22.2349670569812,-40.4252542974693,-38.9640451384049,-21.8027675540918
-87.5,68.5,-39.3237468051059,-22.4035019824547,-39.3237468051059,-37.7771394140162,-22.9668796874516
-87.5,70.5,-42.0603641638532,-26.0437309219502,-42.0603641638532,-40.9224869632909,-25.5875988408956
-87.5,71.5,-42.2082280499595,-27.1497510912163,-42.2082280499595,-41.0053729293742,-26.7199538027136
-87.5,72.5,-41.2871739674892,-26.7910329289202,-41.2871739674892,-39.8749983451533,-26.412526000025
-87.5,73.5,-40.0646073885262,-25.6418934418687,-40.0646073885262,-38.4221522456936,-25.322352302718
-87.5,74.5,-39.3170288274331,-24.4852933868766,-39.3170288274331,-37.5454141961566,-24.2124052279429
-87.5,75.5,-40.3472184290843,-25.4932884688888,-40.3472184290843,-38.6421797908877,-25.2121689093964
-87.5,76.5,-41.5632408876504,-26.9007931197727,-41.5632408876504,-39.9275589094617,-26.609511603109
-87.5,77.5,-40.8621299658503,-27.0873162989771,-40.8621299658503,-39.3044449887908,-26.7964058670847
-87.5,78.5,-42.7757649967713,-30.0324896199097,-42.7757649967713,-41.9164989717575,-29.7136081230893
-87.5,79.5,-45.7378724493219,-33.5447078324322,-45.7378724493219,-44.9770111051036,-33.1869015308563
-87.5,80.5,-43.4556024614189,-31.2715958935874,-43.4556024614189,-42.4619774998376,-30.9414135218731
-87.5,81.5,-45.7896756833419,-34.0892159279968,-45.7896756833419,-44.7379924755921,-33.7480597210948
-86.5,-89.5,-66.5805742738502,-62.4796135342015,-66.5805742738502,-66.035765802959,-62.5961914392987
-86.5,-88.5,-63.945624331172,-60.0868144766694,-63.945624331172,-63.4169007864124,-60.2042624490701
-86.5,-87.5,-58.8889396033117,-55.2293723913442,-58.8889396033117,-58.390308535656,-55.3506899508573
-86.5,-86.5,-52.2472125496183,-48.7136543905629,-52.2472125496183,-51.7962959731752,-48.8436943946523
-86.5,-85.5,-47.7147728868893,-43.9422594332269,-47.7147728868893,-47.2140763860825,-43.7765562830227
-86.5,-84.5,-47.2696097405893,-43.2182163183178,-47.2696097405893,-46.7397758689068,-43.0245141581599
-86.5,-83.5,-45.9282674142825,-41.7133445267166,-45.9282674142825,-45.386268457189,-41.4820380832867
-86.5,-82.5,-44.7994842854994,-40.4627464239353,-44.7994842854994,-44.2464855916146,-40.1908178139678
-86.5,-81.5,-44.6952943666705,-40.157318875779,-44.6952943666705,-44.1295135372713,-40.3544508947858
-86.5,-80.5,-45.1627517744899,-40.3190809432417,-45.1627517744899,-44.6197770004162,-40.5273459555598
-86.5,-79.5,-46.7370885573328,-41.6733637625618,-46.7370885573328,-46.2356107656464,-41.9000385079001
-86.5,-78.5,-51.5600321593295,-46.3429310644844,-51.5600321593295,-51.1466145604985,-46.6141171391455
-86.5,-77.5,-44.6865569223583,-39.4800451566066,-44.6865569223583,-44.365270789779,-39.5284837563389
-86.5,-76.5,-39.5726331840668,-34.4780294269656,-39.5726331840668,-39.3429864786191,-34.4817844161248
-86.5,-75.5,-38.9938208653459,-34.2356587423178,-38.9938208653459,-38.476093583548,-34.3945038924102
-86.5,-74.5,-36.6425813645124,-31.9546106624727,-36.6425813645124,-36.1200012278312,-31.5594827641844
-86.5,-73.5,-28.059240164525,-23.1185454944415,-28.059240164525,-27.5403401289134,-22.7476243525455
-86.5,11.5,18.6421024476843,20.1138834636958,18.6421024476843,18.8962343618618,20.0397880690912
-86.5,12.5,18.7177256053418,19.515090696833,18.7177256053418,18.9874783770668,19.6044215036959
-86.5,13.5,15.3467740249687,16.645686749635,15.3467740249687,18.3103831455056,16.7600508045272
-86.5,14.5,14.4453396675842,16.7733761884472,14.4453396675842,17.902392029396,16.8464921500556
-86.5,15.5,15.2823703632823,18.2416527429795,15.2823703632823,18.9088721977387,18.3019136529183
-86.5,20.5,14.0088649283562,16.5223672032888,14.0088649283562,14.5278500019021,16.5479875446281
-86.5,21.5,13.4887368608532,16.360037728399,13.4887368608532,13.9793062798588,16.4158622081724
-86.5,30.5,3.58350358887443,11.6480376694884,3.58350358887443,10.4905210766697,11.7696962096063
-86.5,31.5,2.13982661038504,11.0799142098853,2.13982661038504,10.3541721507812,11.2147645160822
-86.5,32.5,0.853417108899781,10.2902347202812,0.853417108899781,9.56375000345789,10.4407708395539
-86.5,33.5,-0.767207944393158,9.25636879823038,-0.767207944393158,8.3686207023495,9.40819510971861
-86.5,34.5,-2.44535547984498,8.1668127185532,-2.44535547984498,6.98566562942354,8.5706872927025
-86.5,35.5,-3.79886818751693,7.38601997867227,-3.79886818751693,6.01407190568221,7.83834684254668
-86.5,36.5,-4.96393637231418,6.86738131429468,-4.96393637231418,5.30929266115764,7.33646936150534
-86.5,37.5,-6.33047685543341,6.24541019254497,-6.33047685543341,4.34252316235697,6.66840095108242
-86.5,38.5,-8.28226446972362,5.08942274958161,-8.28226446972362,2.87178108812559,5.45161493243982
-86.5,39.5,-10.5014706215156,3.64713507911989,-10.5014706215156,1.31896206925079,4.26761166700578
-86.5,40.5,-12.0626800664834,2.64128023992692,-12.0626800664834,0.112439834747182,3.26339997144948
-86.5,41.5,-12.6359388253519,1.77373324366552,-12.6359388253519,-1.10437437930759,2.36953682272828
-86.5,42.5,-11.6776109405926,0.783898051508836,-11.6776109405926,-11.1274544265788,1.27928673441389
-86.5,43.5,-13.2133090558329,-0.278109358676842,-13.2133090558329,-12.5978201495681,0.238744014218849
-86.5,44.5,-14.6728472352028,-1.374850305702,-14.6728472352028,-13.8456902181432,-1.24094405413738
-86.5,45.5,-15.5705717147461,-2.37479398591178,-15.5705717147461,-14.5267499797099,-2.23879796762152
-86.5,46.5,-15.8369958937168,-3.50316590044115,-15.8369958937168,-6.30411446352837,-3.2722512594973
-86.5,48.5,-18.8080295719206,-5.79410741190825,-18.8080295719206,-9.23570481904779,-5.53309641038234
-86.5,49.5,-23.6245469413698,-7.63452893123031,-23.6245469413698,-9.78821771288867,-7.22653879286788
-86.5,50.5,-25.6187854929694,-8.38258975539356,-25.6187854929694,-11.0678761000201,-7.91400420544336
-86.5,51.5,-26.9949049618627,-9.06300914479153,-26.9949049618627,-12.1073555737671,-8.57480623805895
-86.5,52.5,-28.2651719188584,-9.86734581847143,-28.2651719188584,-13.6160790220784,-9.37062792805123
-86.5,53.5,-29.4348199124315,-10.521046560577,-29.4348199124315,-14.5847155280861,-10.0215213924912
-86.5,54.5,-30.8571919198547,-11.2375772146242,-30.8571919198547,-14.6211441212802,-10.7204301517723
-86.5,55.5,-31.7342482028795,-11.5432166284349,-31.7342482028795,-16.5211066784849,-11.0355847076546
-86.5,63.5,-37.4685940331979,-18.7637276581888,-37.4685940331979,-35.5136340713007,-19.1499478983693
-86.5,64.5,-38.5313792169094,-19.0716180072565,-38.5313792169094,-36.6782847212506,-19.5127706627029
-86.5,65.5,-39.7894437640905,-19.9140024445419,-39.7894437640905,-38.1869395576666,-19.5969949151921
-86.5,66.5,-40.9127566668604,-22.0036922386714,-40.9127566668604,-39.5995218269261,-21.6090469898523
-86.5,67.5,-40.5002800042076,-22.6606875313978,-40.5002800042076,-39.1768024365017,-22.2338434590559
-86.5,68.5,-38.5883874765464,-22.3427014127839,-38.5883874765464,-37.0149127456406,-22.8908813340839
-86.5,70.5,-42.5444954366556,-26.6871739936726,-42.5444954366556,-41.5112851124953,-26.2090140757783
-86.5,71.5,-41.7792362768735,-26.562525900134,-41.7792362768735,-40.5080899082615,-26.1279823703558
-86.5,72.5,-40.0143023204591,-25.2415511335645,-40.0143023204591,-38.4681520674369,-24.8697718775432
-86.5,73.5,-39.7305219347988,-25.2031304219472,-39.7305219347988,-38.0594941920237,-24.874542675766
-86.5,74.5,-39.2792842937367,-24.4407236198229,-39.2792842937367,-37.4969415096847,-24.1578576951953
-86.5,75.5,-39.9366310254272,-25.0951702390398,-39.9366310254272,-38.2118610336134,-24.809281178351
-86.5,76.5,-41.6702840962248,-27.1432342616575,-41.6702840962248,-40.0162389459978,-26.8479929027946
-86.5,77.5,-41.5349261597863,-27.9628142057785,-41.5349261597863,-39.9673434922937,-27.6637172765764
