intratherm_id,genus_species,phylum,class,order,family,extractor,ref,original_compilation,population_id,acclim_temp,latitude,longitude,coordinates_source,genus_from_study,species_from_study,location_description,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,lifestage,notes,record_number,record,realm_general,acclim_time_original,acclim_time_units,genus,species
1848,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_36.494_NA,20,36.494,-81.12,,Diemictylus,viridescens,"Alleghany County, North Carolina",30,38.4,tmax,NA,NA,10,critical,Onset of spasms,1,NA,NA,NA,NA,906,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1849,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_37.313_NA,20,37.313,-80.677,,Diemictylus,viridescens,"Giles County, Virginia",30,38.3,tmax,NA,NA,10,critical,Onset of spasms,1,NA,NA,NA,NA,558,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1850,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Zweifel, R. G. 1957. Studies on the critical thermal maxima of salamanders. Ecology 38:64-69.",Rohr,Notophthalmus viridescens_37.375_NA,5,37.375,-80.523,,Diemictylus,viridescens,"Mountain Lake Biological Station, University of Virginia",6,34.5,tmax,NA,NA,1,critical,Swimming movements became spasmodic,NA,NA,NA,NA,NA,1179,Adult,NA,NA,NA,Terrestrial,6,days,Notophthalmus,viridescens
1851,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Zweifel, R. G. 1957. Studies on the critical thermal maxima of salamanders. Ecology 38:64-69.",Rohr,Notophthalmus viridescens_37.375_NA,25,37.375,-80.523,,Diemictylus,viridescens,"Mountain Lake Biological Station, University of Virginia",NA,37.3,tmax,NA,NA,10,critical,Swimming movements became spasmodic,NA,NA,NA,NA,NA,1179,Adult,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1852,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Zweifel, R. G. 1957. Studies on the critical thermal maxima of salamanders. Ecology 38:64-69.",Rohr,Notophthalmus viridescens_37.375_NA,32,37.375,-80.523,,Diemictylus,viridescens,"Mountain Lake Biological Station, University of Virginia",NA,38.1,tmax,NA,NA,5,critical,Swimming movements became spasmodic,NA,NA,NA,NA,NA,1179,Adult,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1853,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_37.788_NA,20,37.788,-81.953,,Diemictylus,viridescens,"Logan County, West Virginia",30,38,tmax,NA,NA,14,critical,Onset of spasms,1,NA,NA,NA,NA,480,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1855,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_41.129_NA,20,41.129,-74.687,,Diemictylus,viridescens,"Sussex County, New Jersey",30,38.3,tmax,NA,NA,10,critical,Onset of spasms,1,NA,NA,NA,NA,229,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1856,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_42.117_NA,20,42.117,-72.662,,Diemictylus,viridescens,"Hampden County, Massachusetts",30,38,tmax,NA,NA,12,critical,Onset of spasms,1,NA,NA,NA,NA,79,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1857,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Sherman, E. 2008. Thermal biology of newts (Notophthalmus viridescens) chronically infected with a naturally occurring pathogen. Journal of Thermal Biology 33:27-31.",Rohr,Notophthalmus viridescens_42.69_NA,24,42.69,-73.29,,Notophthalmus,viridescens,"Taconic Mountains, Vermont",NA,39.5,tmax,NA,NA,10,critical,Onset of spasms,1,NA,NA,NA,NA,727,Adult,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1869,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_46.312_NA,20,46.312,-84.593,,Diemictylus,viridescens,"Chippewa County, Michigan",30,39.2,tmax,NA,NA,8,critical,Onset of spasms,1,NA,NA,NA,NA,212,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
1870,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Notophthalmus viridescens_51.254_NA,20,51.254,-85.323,,Diemictylus,viridescens,"Ontario, Canada",30,38.7,tmax,NA,NA,6,critical,Onset of spasms,1,NA,NA,NA,NA,184,Adult,NA,NA,NA,Terrestrial,30,days,Notophthalmus,viridescens
2201,Pseudacris crucifer,Chordata,Amphibia,Anura,Hylidae,NA,"Brattstrom, B. H. 1963. A preliminary review of the thermal requirements of amphibians. Ecology 44:238-255.",Rohr,Pseudacris crucifer_47.165_NA,18,47.165,-95.197,,Hyla,crucifer,"Itasca State Park, Minnesota",NA,36.2,tmax,NA,NA,6,critical,Loss of righting response,NA,NA,NA,NA,NA,488,Adult,NA,NA,NA,Terrestrial,NA,days,Pseudacris,crucifer
2465,Ranoidea lesueurii,Chordata,Amphibia,Anura,Pelodryadidae,NA,"Johnson, C. R. 1971. Thermal relations in some southern and eastern Australian anurans. Proceedings of the Royal Society of Queensland 82: 87-94.",Rohr,Ranoidea lesueurii_-27.372_NA,15,-27.372,152.867,,Hyla,lesueuri,"Samford, Queensland",7,34.7,tmax,NA,NA,7,critical,Onset of spasms,0.3,NA,NA,NA,NA,50,Adult,NA,NA,NA,Terrestrial,7,days,Ranoidea,lesueurii
2466,Ranoidea lesueurii,Chordata,Amphibia,Anura,Pelodryadidae,NA,"Johnson, C. R. 1971. Thermal relations in some southern and eastern Australian anurans. Proceedings of the Royal Society of Queensland 82: 87-94.",Rohr,Ranoidea lesueurii_-27.372_NA,25,-27.372,152.867,,Hyla,lesueuri,"Samford, Queensland",7,36.8,tmax,NA,NA,2,critical,Onset of spasms,0.3,NA,NA,NA,NA,50,Adult,NA,NA,NA,Terrestrial,7,days,Ranoidea,lesueurii
2526,Rhinella marina,Chordata,Amphibia,Anura,Bufonidae,NA,"Brattstrom, B. H., and P. Lawrence. 1962. The rate of thermal acclimation in anuran amphibians. Physiological Zoology 35:148-156.",Rohr,Rhinella marina_9_NA,27,9,-79.846,,Bufo,marinus,"Barro Colorado Island, Panama",14,39.3,tmax,NA,NA,3,critical,Loss of righting response,NA,NA,NA,NA,NA,71,Adult,NA,NA,NA,Terrestrial,14,days,Rhinella,marina
2527,Rhinella marina,Chordata,Amphibia,Anura,Bufonidae,NA,"Brattstrom, B. H., and P. Lawrence. 1962. The rate of thermal acclimation in anuran amphibians. Physiological Zoology 35:148-156.",Rohr,Rhinella marina_9_NA,38,9,-79.846,,Bufo,marinus,"Barro Colorado Island, Panama",1,40,tmax,NA,NA,3,critical,Loss of righting response,NA,NA,NA,NA,NA,71,Adult,NA,NA,NA,Terrestrial,1,days,Rhinella,marina
2528,Rhinella marina,Chordata,Amphibia,Anura,Bufonidae,NA,"Brattstrom, B. H., and P. Lawrence. 1962. The rate of thermal acclimation in anuran amphibians. Physiological Zoology 35:148-156.",Rohr,Rhinella marina_9_NA,38,9,-79.846,,Bufo,marinus,"Barro Colorado Island, Panama",2,41,tmax,NA,NA,3,critical,Loss of righting response,NA,NA,NA,NA,NA,71,Adult,NA,NA,NA,Terrestrial,2,days,Rhinella,marina
2529,Rhinella marina,Chordata,Amphibia,Anura,Bufonidae,NA,"Brattstrom, B. H., and P. Lawrence. 1962. The rate of thermal acclimation in anuran amphibians. Physiological Zoology 35:148-156.",Rohr,Rhinella marina_9_NA,38,9,-79.846,,Bufo,marinus,"Barro Colorado Island, Panama",3,41.7,tmax,NA,NA,3,critical,Loss of righting response,NA,NA,NA,NA,NA,71,Adult,NA,NA,NA,Terrestrial,3,days,Rhinella,marina
2530,Rhinella marina,Chordata,Amphibia,Anura,Bufonidae,NA,"Brattstrom, B. H., and P. Lawrence. 1962. The rate of thermal acclimation in anuran amphibians. Physiological Zoology 35:148-156.",Rohr,Rhinella marina_9_NA,38,9,-79.846,,Bufo,marinus,"Barro Colorado Island, Panama",4,41.8,tmax,NA,NA,3,critical,Loss of righting response,NA,NA,NA,NA,NA,71,Adult,NA,NA,NA,Terrestrial,4,days,Rhinella,marina
1824,Necturus maculosus,Chordata,Amphibia,Caudata,Proteidae,NA,"Hutchison, V. H., and S. D. Rowlan. 1975. Thermal acclimation and tolerance in the mudpuppy, Necturus maculosus. Journal of Herpetology 9:367-368.",Rohr,Necturus maculosus_45.442_NA,5,45.442,-90.128,,Necturus,maculosus,Northern Wisconsin,11,32.3,tmax,NA,NA,13,critical,Onset of spasms,1,NA,NA,NA,NA,499,Adult,NA,NA,NA,Terrestrial,11,days,Necturus,maculosus
1825,Necturus maculosus,Chordata,Amphibia,Caudata,Proteidae,NA,"Hutchison, V. H., and S. D. Rowlan. 1975. Thermal acclimation and tolerance in the mudpuppy, Necturus maculosus. Journal of Herpetology 9:367-368.",Rohr,Necturus maculosus_45.442_NA,15,45.442,-90.128,,Necturus,maculosus,Northern Wisconsin,11,34.5,tmax,NA,NA,10,critical,Onset of spasms,1,NA,NA,NA,NA,499,Adult,NA,NA,NA,Terrestrial,11,days,Necturus,maculosus
1826,Necturus maculosus,Chordata,Amphibia,Caudata,Proteidae,NA,"Hutchison, V. H., and S. D. Rowlan. 1975. Thermal acclimation and tolerance in the mudpuppy, Necturus maculosus. Journal of Herpetology 9:367-368.",Rohr,Necturus maculosus_45.442_NA,25,45.442,-90.128,,Necturus,maculosus,Northern Wisconsin,11,35.7,tmax,NA,NA,15,critical,Onset of spasms,1,NA,NA,NA,NA,499,Adult,NA,NA,NA,Terrestrial,11,days,Necturus,maculosus
2532,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-37.329809_NA,10,-37.329809,-71.674241,,Rhinella,spinulosa,"Antuco, Biobio, Chile",NA,36.7,tmax,0.77,SD,16,critical,upper_critical_limit,2,NA,NA,held,spring - summer,558,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2533,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-37.329809_NA,20,-37.329809,-71.674241,,Rhinella,spinulosa,"Antuco, Biobio, Chile",NA,36.8,tmax,0.92,SD,16,critical,upper_critical_limit,2,NA,NA,held,spring - summer,558,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2534,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-37.329809_NA,10,-37.329809,-71.674241,,Rhinella,spinulosa,"Antuco, Biobio, Chile",NA,-0.93,tmin,0.46,SD,16,critical,lower_critical_limit,2,NA,NA,held,spring - summer,558,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2535,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-37.329809_NA,20,-37.329809,-71.674241,,Rhinella,spinulosa,"Antuco, Biobio, Chile",NA,-0.89,tmin,0.71,SD,16,critical,lower_critical_limit,2,NA,NA,held,spring - summer,558,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2536,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-33.350796_NA,10,-33.350796,-70.312941,,Rhinella,spinulosa,"Farellones, Metropolitana, Chile",NA,36.39,tmax,1.04,SD,5,critical,upper_critical_limit,2,NA,NA,held,spring - summer,2440,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2537,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-33.350796_NA,20,-33.350796,-70.312941,,Rhinella,spinulosa,"Farellones, Metropolitana, Chile",NA,36.27,tmax,0.5,SD,5,critical,upper_critical_limit,2,NA,NA,held,spring - summer,2440,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2538,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-33.350796_NA,10,-33.350796,-70.312941,,Rhinella,spinulosa,"Farellones, Metropolitana, Chile",NA,-0.89,tmin,0.47,SD,5,critical,lower_critical_limit,2,NA,NA,held,spring - summer,2440,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2539,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-33.350796_NA,20,-33.350796,-70.312941,,Rhinella,spinulosa,"Farellones, Metropolitana, Chile",NA,-1.03,tmin,0.32,SD,5,critical,lower_critical_limit,2,NA,NA,held,spring - summer,2440,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2540,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-22.911299_NA,10,-22.911299,-68.202479,,Rhinella,spinulosa,"Katarpe, Antofagasta, Chile",NA,37.36,tmax,1.32,SD,10,critical,upper_critical_limit,2,NA,NA,held,spring - summer,2434,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2541,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-22.911299_NA,20,-22.911299,-68.202479,,Rhinella,spinulosa,"Katarpe, Antofagasta, Chile",NA,38.11,tmax,0.99,SD,10,critical,upper_critical_limit,2,NA,NA,held,spring - summer,2434,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2542,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-22.911299_NA,10,-22.911299,-68.202479,,Rhinella,spinulosa,"Katarpe, Antofagasta, Chile",NA,-1.01,tmin,0.52,SD,10,critical,lower_critical_limit,2,NA,NA,held,spring - summer,2434,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
2543,Rhinella spinulosa,Chordata,Amphibia,Anura,Bufonidae,Nikki,Riquelme_et_al_2016,intratherm_team,Rhinella spinulosa_-22.911299_NA,20,-22.911299,-68.202479,,Rhinella,spinulosa,"Katarpe, Antofagasta, Chile",NA,-1.16,tmin,0.65,SD,10,critical,lower_critical_limit,2,NA,NA,held,spring - summer,2434,Adult,NA,NA,NA,Terrestrial,NA,NA,Rhinella,spinulosa
275,Anaxyrus woodhousii,Chordata,Amphibia,Anura,Bufonidae,NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",Rohr,Anaxyrus woodhousii_41.682_NA,20,41.682,-69.96,,Bufo,woodhousii,"Chatham, Massachsetts",NA,37.6,tmax,NA,NA,12,critical,Abrupt cessation of movement,1,NA,NA,NA,NA,10,Juvenile,NA,NA,NA,Terrestrial,NA,days,Anaxyrus,woodhousii
276,Anaxyrus woodhousii,Chordata,Amphibia,Anura,Bufonidae,NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.",Rohr,Anaxyrus woodhousii_41.682_NA,20,41.682,-69.96,,Bufo,woodhousii,"Chatham, Massachsetts",NA,39.5,tmax,NA,NA,4,critical,Abrupt cessation of movement,1,NA,NA,NA,NA,10,Juvenile,NA,NA,NA,Terrestrial,NA,days,Anaxyrus,woodhousii
894,Eurycea bislineata,Chordata,Amphibia,Caudata,Plethodontidae,NA,"Hutchison, V. H. 1961. Critical thermal maxima in salamanders. Physiological Zoology 34:92-125.",Rohr,Eurycea bislineata_35.317_NA,20,35.317,-83.209,,Eurycea,bislineata,"Jackson County, North Carolina",30,32.1,tmax,NA,NA,3,critical,Onset of spasms,1,NA,NA,NA,NA,845,Juvenile,NA,NA,NA,Terrestrial,30,days,Eurycea,bislineata
2289,Pseudacris triseriata,Chordata,Amphibia,Anura,Hylidae,NA,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",Rohr,Pseudacris triseriata_40.55_NA,20,40.55,-105.017,,Pseudacris,triseriata,"Larimer County, Colorado",NA,38.4,tmax,NA,NA,10,critical,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",0.5,NA,NA,NA,NA,1481,Juvenile,NA,NA,NA,Terrestrial,Life,days,Pseudacris,triseriata
2290,Pseudacris triseriata,Chordata,Amphibia,Anura,Hylidae,NA,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",Rohr,Pseudacris triseriata_40.55_NA,20,40.55,-105.017,,Pseudacris,triseriata,"Larimer County, Colorado",NA,38.4,tmax,NA,NA,10,critical,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",0.5,NA,NA,NA,NA,1481,Juvenile,NA,NA,NA,Terrestrial,Life,days,Pseudacris,triseriata
2291,Pseudacris triseriata,Chordata,Amphibia,Anura,Hylidae,NA,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",Rohr,Pseudacris triseriata_40.6_NA,20,40.6,-105.017,,Pseudacris,triseriata,"Larimer County, Colorado",NA,38.6,tmax,NA,NA,10,critical,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",0.5,NA,NA,NA,NA,1519,Juvenile,NA,NA,NA,Terrestrial,Life,days,Pseudacris,triseriata
2292,Pseudacris triseriata,Chordata,Amphibia,Anura,Hylidae,NA,"Hoppe, D. M. 1978. Thermal tolerance in tadpoles of the chorus frog Pseudacris triseriata. Herpetologica 34:318-321.",Rohr,Pseudacris triseriata_40.6_NA,20,40.6,-105.017,,Pseudacris,triseriata,"Larimer County, Colorado",NA,38.6,tmax,NA,NA,10,critical,"Movements could no longer be elicited by prodding the tadpole, and an open-mouth gape had replaced normal respiratory movement",0.5,NA,NA,NA,NA,1519,Juvenile,NA,NA,NA,Terrestrial,Life,days,Pseudacris,triseriata
2488,Rhinella granulosa,Chordata,Amphibia,Anura,Bufonidae,NA,"Navas, C. A., M. M. Antoniazzi, J. E. Carvalho, H. Suzuki, and C. Jared. 2007. Physiological basis for diurnal activity in dispersing juvenile Bufo granulosus in the Caatinga, a Brazilian semi-arid environment. Comparative Biochemistry and Physiology Part A 147:647-657.",Rohr,Rhinella granulosa_-5.658_NA,28,-5.658,-36.61,,Bufo,granulosus,"Angicos, Rio Grande do Norte, Brazil",NA,44.2,tmax,NA,NA,12,critical,Loss of righting response,1,NA,NA,NA,NA,94,Juvenile,NA,NA,NA,Terrestrial,NA,days,Rhinella,granulosa
1858,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,37.1,tmax,NA,NA,10,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1859,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,37.2,tmax,NA,NA,10,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1860,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,37.6,tmax,NA,NA,13,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1861,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,37.7,tmax,NA,NA,12,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1862,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,38,tmax,NA,NA,10,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
1863,Notophthalmus viridescens,Chordata,Amphibia,Caudata,Salamandridae,NA,"Pough, F. H. 1974. Natural daily temperature acclimation of eastern red efts, Notophthalmus V. viridescens (rafinesque) (Amphibia: Caudata). Comparative Biochemistry and Physiology Part A 47:71-78.",Rohr,Notophthalmus viridescens_43.3_NA,22,43.3,-72.783,,Notophthalmus,viridescens,"Weston, Vermont",NA,38.2,tmax,NA,NA,9,critical,Animals took longer than 5 sec to right themselves,1,NA,NA,NA,NA,407,Juvenile,NA,NA,NA,Terrestrial,NA,days,Notophthalmus,viridescens
